,acc,norm_edit_dis,fps,model,dataset,precision,recall,hmean
0,0.8215038134242617,0.8933276056962379,653.365232099967,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8694222979370135,0.921146275046599,1009.077483235522,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8191790767750243,0.889013794737359,671.2446711041946,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8671340099763662,0.9188747650350496,1019.9867015486682,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8164911000243436,0.8886323159226301,662.4066804013615,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8677514845054298,0.9188371547339752,1013.8719323131992,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8182346525112716,0.8892226406598199,662.8164061891449,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8683799489886705,0.9198005262634452,1010.2240175898324,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.82241429341777,0.8904938196531492,666.0157132492328,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_44,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8672429760697304,0.9185436291446386,1008.2883628277152,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8208499812416636,0.8929339147525243,660.9425320771167,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8702032216061233,0.9216840599303988,1005.7338354488508,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.819687612917045,0.8892653222789325,654.662919536594,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8698944843415914,0.9198066627041516,1006.9675724915968,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8180893564706943,0.8898696097253165,659.6388243276415,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8692588487969672,0.9195956190890002,1005.5973030754552,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8202687970793543,0.8897466577490212,660.2192318324168,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8686160550547373,0.9200328289226036,1011.0994058674422,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8215427071313607,0.889836362077953,658.3611757375334,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_45,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8680965438010829,0.9190187849327132,1005.964826746289,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8233926619517671,0.8941631732438755,664.793730622353,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8702032216061233,0.9216191117827448,1007.9317115774496,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8192517247953129,0.8892441612952007,659.3907520160213,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8692043657502851,0.9199431156024164,1010.651465726689,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8173628762678076,0.889392497582828,667.7645280690981,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8693859759058921,0.9197957067021056,1006.1674481687816,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8213585173836844,0.8903242199934359,657.9865311199956,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8689066471360504,0.9203290425769182,1001.877778035183,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.823067983132577,0.8901987039841494,665.1510020364751,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_46,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8683326370033719,0.9192187214056096,1010.543016178094,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8223755896677257,0.8938118943821363,659.3563223247787,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8708388571507475,0.921956004316242,1009.8839577192404,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8193243728156017,0.8889113930022673,657.4085961067519,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8700942555127591,0.9200238698815286,1011.1364921187612,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8197602609373337,0.89041298313036,663.0642837269411,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8698763233260308,0.9200850969111716,1005.6969639378252,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.821649109464839,0.8906907386906,656.5836338132926,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8692517252326095,0.9207587474221826,1007.9106538846428,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.82241429341777,0.8900820213455802,658.5837006651792,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_47,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.868623213252343,0.9194531688477584,1013.9610824872632,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8230294218503237,0.8942497664342925,662.4158081207207,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8711475944152792,0.9222362748235864,1742.3730147460349,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8197602609373337,0.8897640873468957,3479.83612981884,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8704211537928516,0.9202683945303276,2600.1276759489056,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8187431886532923,0.8899684349436721,1195.2436392965992,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8694949419992563,0.9202275444665566,1493.7641356957247,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.820341445099643,0.8901372273438112,732.5795528486233,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.86996004343081,0.9209101760879316,1001.2206065237943,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8226321899893724,0.8901937662004892,666.4677068725989,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_48,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8690772386413603,0.9196985808342224,1013.3153343421458,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8225208857083031,0.8933161843372041,651.9090025974017,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8710749503530365,0.9225382628386845,1008.4916968466576,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.820559389160509,0.8897063437021981,665.8352890568306,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8704029927772908,0.9207009510045212,1004.9404492347512,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8197602609373337,0.8904974463915637,661.2353011262198,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8702395436372447,0.9203506141739892,1010.9678951551292,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.820777333221375,0.8899688317487308,658.7478074103858,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8692154012224453,0.9206130884035024,1011.0892419970876,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8226321899893724,0.8900401839662877,661.9330709971042,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_49,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8693133318436493,0.9198719851197033,1019.653185460999,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.822738829769169,0.8935863055061483,669.7470789437533,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8716742638665393,0.9227211512100691,1011.25724583162,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.820995277282241,0.8900080347864524,664.9454387906544,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8707117300418227,0.9207534434252914,1003.8228481499484,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8196149648967563,0.8902419971966941,665.6491898409656,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8699671284038343,0.9204285185101836,1008.4654378347026,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8202687970793543,0.8901493432095324,671.901063814163,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.869687613354579,0.9208421273348244,1010.1551055635464,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8225595577988383,0.8903481255578224,652.2853788050386,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_50,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8660988320894069,0.9181605423878316,1011.9362905264668,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8217944055054164,0.8932190084373381,660.7593011437357,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8696402301237418,0.921475881513594,1004.9742303487257,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8192517247953129,0.8885399053063129,664.2804855251937,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8676425184120656,0.919375807225066,1010.388925546476,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8164184520040549,0.8892225286718766,668.9622449703297,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8682418319255685,0.9194303374684156,1006.6921457390544,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8187431886532923,0.888929636654715,657.7704836219809,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8677987648260445,0.9202452182908752,1012.2441074270208,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8202353277017466,0.8896961573202585,663.509922485959,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_51,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8688229844235107,0.9189394235222546,1001.0872909330872,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8210679253025297,0.8929229415468622,656.948642549782,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8696039080926204,0.9214975183404078,1002.14396799776,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8176534683489622,0.8876415700788082,658.5980798140695,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8677151624743085,0.9197691823514028,1003.933547639398,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8152560836794362,0.8890079575548097,659.8287715456293,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8685868912212217,0.9200355196972644,1008.4098197478552,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8180167084504056,0.8890317849805449,657.3054513336153,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.870268797517205,0.9211131630301208,1013.169884990898,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8235037762757818,0.8905431207686123,666.143601740765,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_52,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8659353829493606,0.918700011232598,1020.6430671195732,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8193970208358903,0.8922523730634864,664.6808404917455,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8716016198042965,0.922626070033562,1008.8978441386572,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8176534683489622,0.888517463567578,669.3697626390153,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8704029927772908,0.9211345163736272,1009.7318514964712,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.819033780734447,0.8900074190454683,662.6169097533877,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.869040916610239,0.9205843237051882,1001.541027414282,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.819905556977911,0.8898130211389832,655.9843825195585,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8700690154613023,0.9208831470014724,1004.2877099843734,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8219785002745653,0.8899144440717911,661.7240261656291,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_53,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8695857470770597,0.9209141524979688,1002.0212724217542,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.821867053525705,0.8940201153493778,649.7638556883193,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8724551875356491,0.9232658099095392,1005.180766512974,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8191064287547356,0.8891394585153106,660.1575248567033,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.871637941835418,0.92166042195955,1006.4714040024596,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8207046852010863,0.890924466801928,653.9226261671782,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.871274721524204,0.9216723120171584,1005.8998849062808,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.822302941647437,0.8908458678975599,658.8595782410915,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8703596075426153,0.9217023743141488,1008.461530433346,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_54,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
