precision,recall,hmean,fps,model_path,label_path
0.4280917739227756,0.37720653495940304,0.40104148463984907,7.929185291011791,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4476764671338527,0.3773429250263992,0.4095117016133364,11.231346827265778,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.4403588508012996,0.3962958400065706,0.4171670405962123,11.281840658297215,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/train_label.txt']
0.4488613978409897,0.37144627021387583,0.4065008741570628,10.623778245974515,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/val_label.txt']
0.4421876147799897,0.3949155322289651,0.4172168217497531,10.568685214969095,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/val_label.txt']
0.4478450644355282,0.35440836218637706,0.3956855291180984,8.647611280793944,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/train_label.txt']
0.4471276874408108,0.3643191948710792,0.40149812056432826,8.671767032415596,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_10,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
0.4442619838633128,0.38383250229628657,0.4118423484068531,11.369485063672647,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/train_label.txt']
0.4451853385794161,0.35407470847881944,0.3944370034676991,8.634463953624973,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/val_label.txt']
0.4291461141190427,0.3957620426428008,0.4117785509181399,10.841319748268774,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/train_label.txt']
0.4433654381915148,0.3661944051806318,0.4011017696725296,8.707897715409848,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_10,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4432891529555149,0.3840747096092925,0.4115629420084865,11.3538955061642,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.4339735297044482,0.3937891461923017,0.4129059468578659,8.740519818213954,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_17,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
